Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
4341,301.68,1.5948e+006,2.72639,410,2,False,
4342,226.289,2.12614e+006,2.7851,410,2,False,
4344,1027.29,468340,3.22618,410,2,False,
4354,328.653,1.46392e+006,3.69147,411,8,False,
4356,268.972,1.78874e+006,4.99662,411,15,True,
4360,155.063,3.10275e+006,2.66445,412,3,False,
4361,186.532,2.5793e+006,3.55195,412,5,False,
4373,121.457,3.96126e+006,3.51943,413,5,False,
4378,138.11,3.4836e+006,3.25283,413,5,False,
4379,300.787,1.59954e+006,3.43008,419,2,False,
4381,98.3452,4.89216e+006,2.98192,414,2,False,
4383,91.9717,5.23118e+006,2.85107,414,2,False,
4384,190.143,2.53031e+006,2.90439,414,4,False,
4385,138.034,3.48552e+006,3.08244,415,2,False,
4386,106.271,4.52729e+006,3.6581,414,6,True,
4387,81.4171,5.90934e+006,2.8361,415,2,False,
4388,139.713,3.44363e+006,2.99296,415,2,False,
4398,354.592,1.35683e+006,2.64525,416,2,False,
4399,77.8616,6.17918e+006,2.78862,417,2,False,
4401,520.348,924613,2.74185,417,2,False,
4405,45.1149,1.06643e+007,3.61584,417,5,True,
4406,117.787,4.08466e+006,4.82648,417,13,True,
4409,331.154,1.45286e+006,2.72389,418,2,False,
4410,918.659,523721,2.77921,418,2,False,
4413,95.5377,5.03593e+006,2.74706,419,4,False,
4417,127.53,3.77261e+006,3.16448,419,5,False,
4419,76.1521,6.3179e+006,3.48119,419,2,False,
4424,224.006,2.14781e+006,2.78039,422,2,False,
4426,186.537,2.57923e+006,2.90395,421,3,False,
4428,91.8165,5.24003e+006,2.52162,421,3,False,
4429,176.162,2.73112e+006,2.83387,421,2,False,
4431,92.3229,5.21128e+006,3.22068,421,4,False,
4432,107.94,4.45729e+006,3.90364,421,9,True,
4433,431.034,1.1162e+006,2.97481,423,3,False,
4434,51.8004,9.28797e+006,4.37555,417,2,False,
4435,116.813,4.11874e+006,3.58176,414,3,False,
4437,249.125,1.93124e+006,2.71825,422,2,False,
4440,77.5992,6.20008e+006,3.29357,422,6,True,
4443,205.554,2.3406e+006,3.26038,433,2,False,
4445,46.6767,1.03075e+007,2.95103,423,2,False,
4454,43.3269,1.11044e+007,3.6531,424,2,False,
4455,72.0884,6.67404e+006,4.80519,424,7,True,
4458,182.413,2.63754e+006,3.79269,425,5,False,
4460,274.939,1.74992e+006,2.47943,425,2,False,
4462,113.846,4.22608e+006,3.8412,425,5,False,
4464,557.205,863453,2.72013,426,2,False,
4465,41.2116,1.16744e+007,3.03825,426,3,False,
4467,215.966,2.22776e+006,3.63775,426,17,True,
4468,464.211,1.03643e+006,3.9401,426,2,False,
4469,109.266,4.40319e+006,3.94491,426,4,False,
4470,385.348,1.24854e+006,3.76681,421,2,False,
4471,109.105,4.4097e+006,4.087,427,12,True,
4473,204.948,2.34753e+006,3.39108,428,2,False,
4478,42.1506,1.14143e+007,3.71876,428,2,False,
4480,534.862,899523,4.63343,428,2,False,
4754,89.9456,5.34902e+006,3.21515,429,2,False,
4781,262.062,1.83591e+006,2.98385,431,7,False,
4868,237.761,2.02355e+006,3.30033,429,4,False,
4917,69.5393,6.91869e+006,3.56562,429,5,True,
4937,3562.45,135053,3.47894,429,3,False,
4940,468.213,1.02757e+006,3.79569,429,3,False,
4941,63.0071,7.63597e+006,2.97416,430,2,False,
4945,108.072,4.45187e+006,2.57016,430,2,False,
4946,150.72,3.19215e+006,3.4247,430,5,False,
4947,328.38,1.46513e+006,3.23958,430,3,False,
4948,115.315,4.17224e+006,4.46516,430,41,True,
4949,135.864,3.5412e+006,3.92254,430,4,False,
4950,208.063,2.31238e+006,2.90308,431,2,False,
4951,97.1684,4.95141e+006,2.90204,431,2,False,
4955,117.594,4.09136e+006,4.75907,431,7,True,
4961,250.171,1.92317e+006,4.47869,432,26,True,
4967,565.926,850148,4.8522,444,3,False,
4969,25.8131,1.86386e+007,2.79388,433,2,False,
4972,131.366,3.66244e+006,4.81096,433,2,False,
4974,438.332,1.09762e+006,2.72743,434,3,False,
4976,64.697,7.43652e+006,3.2037,434,9,True,
4980,299.797,1.60482e+006,3.75165,434,6,False,
4985,57.6817,8.34096e+006,2.45927,435,2,False,
4988,137.241,3.50568e+006,3.45355,435,2,False,
4989,136.445,3.5261e+006,3.9559,422,11,True,
4992,127.999,3.75879e+006,3.57777,436,2,False,
4995,32.4392,1.48315e+007,3.10915,436,2,False,
4996,159.832,3.01016e+006,2.7798,438,2,False,
4998,499.883,962466,2.53944,436,4,False,
4999,341.123,1.4104e+006,2.64795,436,2,False,
5000,100.603,4.78235e+006,4.07018,436,5,True,
5002,95.0857,5.05987e+006,4.11878,436,16,True,
5003,144.966,3.31885e+006,4.60143,436,15,True,
5005,102.047,4.71471e+006,3.56728,437,9,True,
5008,342.625,1.40422e+006,2.51163,438,2,False,
5012,76.3979,6.29757e+006,2.86284,438,4,False,
5014,74.7729,6.43443e+006,4.3805,438,14,True,
5017,137.656,3.4951e+006,4.46633,438,16,True,
5018,139.301,3.45383e+006,4.64736,438,24,True,
5019,105.259,4.57082e+006,3.41014,429,2,False,
5021,314.352,1.53052e+006,3.41359,439,3,False,
5024,108.319,4.44169e+006,3.76674,439,3,False,
5025,47.571,1.01137e+007,3.19076,439,4,False,
5026,106.991,4.49685e+006,4.12265,439,16,True,
5027,88.825,5.41651e+006,4.33429,439,11,True,
5028,44.7997,1.07394e+007,3.17164,440,3,False,
5029,45.1939,1.06457e+007,3.46999,440,2,False,
5030,234.349,2.05301e+006,3.03855,443,3,False,
5032,480.036,1.00226e+006,3.77711,440,2,False,
5033,77.6319,6.19746e+006,2.87876,436,2,False,
5264,30.0359,1.60182e+007,3.17098,441,2,False,
5383,138,3.48638e+006,3.34682,441,2,False,
5402,181.373,2.65266e+006,4.72811,441,41,True,
5420,7533.08,63867.8,3.42513,441,2,False,
5461,394.894,1.21835e+006,3.5456,441,2,False,
5470,133.517,3.60344e+006,3.44082,441,2,False,
5474,184.211,2.61179e+006,4.20237,441,14,True,
5494,148.685,3.23584e+006,4.12232,442,12,True,
5496,91.0488,5.28421e+006,3.14602,443,15,True,
5500,183.555,2.62112e+006,2.9555,446,2,False,
5502,182.577,2.63517e+006,2.5875,446,2,False,
5503,264.163,1.82131e+006,2.95285,444,3,False,
5504,503.901,954792,3.46225,444,2,False,
5511,224.376,2.14426e+006,3.48574,444,7,False,
5514,3418.89,140724,2.86745,445,3,False,
5515,91.8131,5.24022e+006,2.83963,445,3,False,
5518,209.229,2.2995e+006,2.79853,446,2,False,
5519,205.816,2.33763e+006,2.5875,446,2,False,
5524,91537.8,5255.98,3.22769,446,2,False,
5525,79.5779,6.04591e+006,3.41213,440,3,False,
5526,371.702,1.29437e+006,2.79213,447,2,False,
5527,114.529,4.20088e+006,3.44545,447,13,True,
5528,1228.06,391774,3.21094,449,2,False,
5533,121.922,3.94613e+006,4.81519,447,35,True,
5534,128.972,3.73043e+006,4.80091,442,2,False,
5535,141.713,3.39503e+006,3.92197,432,10,True,
5536,302.881,1.58848e+006,2.95152,448,3,False,
5537,469.41,1.02495e+006,2.81825,448,3,False,
5540,245.144,1.9626e+006,2.74797,444,2,False,
5541,281.191,1.71101e+006,2.79097,444,2,False,
5542,70.179,6.85562e+006,3.06415,449,8,True,
5545,88.475,5.43793e+006,2.87661,450,2,False,
5550,149.815,3.21144e+006,2.37345,451,2,False,
5552,237.199,2.02834e+006,4.04748,451,7,False,
5554,185.606,2.59216e+006,4.74595,451,25,True,
5555,165.989,2.89851e+006,2.62269,447,2,False,
5556,114.269,4.21041e+006,2.87446,452,2,False,
5558,240.95,1.99677e+006,2.95903,452,7,False,
5560,449.84,1.06954e+006,2.62269,452,2,False,
5564,107.074,4.49336e+006,4.53697,452,21,True,
5565,141.416,3.40217e+006,4.55712,452,15,True,
5571,146.166,3.29161e+006,2.86564,454,3,False,
5572,204.148,2.35672e+006,3.05932,456,3,False,
5575,147.823,3.2547e+006,2.73693,456,2,False,
5576,202.108,2.38052e+006,4.06657,454,14,True,
5577,91.7743,5.24243e+006,4.03554,454,27,True,
5578,183.973,2.61518e+006,2.67128,455,2,False,
5580,156.027,3.08357e+006,2.84611,455,2,False,
5581,146.832,3.27667e+006,2.66334,455,2,False,
5582,75.6764,6.35761e+006,3.66154,455,3,False,
5583,68.6137,7.01203e+006,3.44932,455,4,False,
5585,188.104,2.55773e+006,2.95086,455,3,False,
5586,167.125,2.87881e+006,4.38307,455,2,False,
5588,74.2086,6.48335e+006,3.16778,456,4,False,
5594,81.382,5.91188e+006,4.17483,456,10,True,
5599,262.463,1.8331e+006,2.55621,458,2,False,
5600,247.353,1.94507e+006,3.41777,458,3,False,
5601,139.319,3.45338e+006,3.13061,458,4,False,
5602,1087.28,442499,3.24491,458,2,False,
5603,188.373,2.55409e+006,3.16697,458,2,False,
5604,163.443,2.94367e+006,3.11424,458,2,False,
5605,91537.8,5255.98,3.61358,458,2,False,
5606,130.027,3.70017e+006,4.54966,458,7,True,
5609,723.989,664542,3.54312,458,2,False,
5610,76.4402,6.29408e+006,3.47383,458,2,False,
5611,139.437,3.45044e+006,3.65141,458,11,True,
5613,223.291,2.15468e+006,2.40661,454,2,False,
5964,365.547,1.31617e+006,3.22087,460,2,False,
5966,278.432,1.72797e+006,2.9253,460,3,False,
6036,1423.31,338029,3.44204,459,3,False,
6049,99.9438,4.81392e+006,4.36341,459,3,False,
6050,295.055,1.63061e+006,2.9688,454,2,False,
6052,217.289,2.2142e+006,2.46171,460,2,False,
6056,346.742,1.38755e+006,3.02307,460,2,False,
6061,158.269,3.0399e+006,2.69985,461,2,False,
6062,1707.34,281795,3.20516,461,2,False,
6065,196.691,2.44608e+006,2.71951,462,2,False,
6066,197.892,2.43123e+006,2.63369,462,2,False,
6067,481.05,1.00015e+006,3.74881,462,2,False,
6068,87.5546,5.49509e+006,4.26049,462,4,False,
6071,242.686,1.98248e+006,2.65467,463,2,False,
6074,272.81,1.76358e+006,2.6213,463,2,False,
6078,129.532,3.71429e+006,3.06881,465,2,False,
6079,120.834,3.98167e+006,2.51471,464,2,False,
6084,123.627,3.89172e+006,3.27921,464,2,False,
6089,107.406,4.47947e+006,2.63949,466,4,False,
6091,208.336,2.30935e+006,2.72201,466,2,False,
6092,61.6398,7.80536e+006,2.5062,466,2,False,
6094,147.64,3.25874e+006,3.04997,466,12,True,
6102,182.258,2.63978e+006,4.10721,467,2,False,
6103,117.961,4.07866e+006,4.83947,467,2,False,
6104,233.795,2.05787e+006,3.4879,463,2,False,
6108,179.62,2.67854e+006,2.95152,468,4,False,
6109,216.49,2.22237e+006,3.33366,470,2,False,
6110,225.928,2.12953e+006,2.90517,469,2,False,
6111,167.411,2.8739e+006,2.77506,469,2,False,
6114,193.966,2.48044e+006,3.46799,469,15,True,
6118,171.421,2.80666e+006,2.8209,470,2,False,
6121,177.112,2.71648e+006,3.83472,470,7,False,
6125,45.5268,1.05679e+007,2.84223,471,2,False,
6128,248.559,1.93564e+006,2.84001,473,15,True,
6129,95.4934,5.03826e+006,3.02446,472,3,False,
6133,373.971,1.28652e+006,2.68068,472,3,False,
6134,211.328,2.27666e+006,3.76857,484,2,False,
6135,117.148,4.10695e+006,4.23826,472,16,True,
6137,76.373,6.29962e+006,2.65534,473,2,False,
6138,889.646,540800,2.78334,474,2,False,
6140,71.4601,6.73272e+006,3.19272,473,2,False,
6141,123.867,3.88418e+006,4.42769,473,15,True,
6143,266.949,1.8023e+006,2.90985,475,2,False,
6145,208.926,2.30283e+006,2.97138,476,7,False,
6148,525.837,914962,2.86637,476,2,False,
6149,309.661,1.5537e+006,2.67128,476,4,False,
6150,278.499,1.72755e+006,3.22895,476,6,False,
6154,856.85,561499,2.71573,477,2,False,
6157,178.107,2.7013e+006,4.44506,477,3,False,
6158,285.157,1.68721e+006,2.95517,478,3,False,
6159,200.423,2.40053e+006,2.89311,478,4,False,
6161,57.0239,8.43717e+006,3.37317,478,6,True,
6162,132.613,3.62801e+006,3.9578,478,5,False,
6163,97.0572,4.95708e+006,3.25839,479,9,True,
6165,423.705,1.13551e+006,2.64458,479,2,False,
6166,113.265,4.24773e+006,2.73198,479,2,False,
6167,389.423,1.23547e+006,3.7734,479,2,False,
6175,57.871,8.31367e+006,2.60102,480,2,False,
6177,87.6575,5.48865e+006,4.60631,480,2,False,
6180,58.1551,8.27307e+006,3.58564,481,3,False,
6181,105.343,4.56719e+006,3.3217,481,2,False,
6182,134.625,3.57378e+006,4.15836,481,7,True,
6183,1882.77,255538,3.11804,489,2,False,
6188,177.744,2.70682e+006,2.82034,482,2,False,
6190,131.81,3.65012e+006,4.62206,482,29,True,
6198,207.668,2.31678e+006,3.5524,483,7,False,
6199,71.8,6.70085e+006,3.81325,483,5,True,
6200,67.013,7.17951e+006,3.1974,483,3,False,
6201,219.023,2.19667e+006,3.33213,483,4,False,
6202,84.8559,5.66986e+006,4.62598,483,5,True,
6205,138.36,3.47731e+006,2.7357,484,2,False,
6206,85.9497,5.5977e+006,2.81007,484,2,False,
6208,230.027,2.09158e+006,2.94753,484,2,False,
6210,108.586,4.43077e+006,3.15283,484,2,False,
6213,102.517,4.69309e+006,2.86062,484,7,True,
6214,95.4534,5.04037e+006,3.3005,484,4,False,
6215,236.942,2.03054e+006,3.1083,485,2,False,
6223,178.069,2.70188e+006,3.04793,485,6,False,
6224,341.428,1.40914e+006,3.02677,485,2,False,
6226,209.584,2.2956e+006,3.38626,485,2,False,
6230,172.311,2.79216e+006,3.26111,486,8,False,
6231,336.073,1.4316e+006,3.17244,486,3,False,
6232,127.221,3.78177e+006,3.94086,486,21,True,
6233,133.351,3.60792e+006,3.82884,472,12,True,
6234,95.1786,5.05492e+006,3.16022,487,9,True,
6238,329.963,1.45811e+006,3.27562,487,2,False,
6240,95.6677,5.02908e+006,3.18723,487,5,True,
6241,217.249,2.21461e+006,2.92496,488,3,False,
6244,58.1155,8.2787e+006,3.27598,488,2,False,
6246,103.546,4.64647e+006,3.01982,488,2,False,
6247,134.358,3.58088e+006,4.23493,488,3,False,
6248,61.6661,7.80203e+006,4.36849,488,3,False,
6249,172.722,2.78553e+006,4.73116,488,7,False,
6253,104.405,4.60821e+006,3.54944,489,3,False,
6255,701.316,686026,2.84611,489,2,False,
6256,1394.91,344911,2.9212,489,2,False,
6259,133.317,3.60885e+006,3.50322,489,6,False,
6261,160.148,3.00423e+006,3.05076,489,5,False,
6262,61.2675,7.8528e+006,3.84882,489,2,False,
6263,52.366,9.18766e+006,3.81476,489,3,False,
6264,231.525,2.07805e+006,4.02135,489,12,True,
6268,9794.07,49123.7,2.87069,490,2,False,
6271,94.5239,5.08994e+006,3.28258,490,5,True,
6272,293.284,1.64046e+006,3.11762,490,2,False,
6273,279.036,1.72422e+006,3.11804,490,2,False,
6274,70.9753,6.77871e+006,3.83852,490,8,True,
6276,133.172,3.61277e+006,2.95086,491,3,False,
6278,120.039,4.00804e+006,4.5149,491,57,True,
6279,103.343,4.65557e+006,4.32364,491,14,True,
6280,80.7101,5.9611e+006,3.84265,491,9,True,
6282,119.963,4.01059e+006,4.45009,491,9,True,
6283,224.119,2.14672e+006,2.9634,482,7,False,
6287,1409.08,341442,2.75345,492,2,False,
6289,416.472,1.15523e+006,3.4466,492,2,False,
6294,470.58,1.0224e+006,2.80835,493,2,False,
6297,102.636,4.68764e+006,3.69064,493,3,False,
6298,122.016,3.9431e+006,2.91399,494,2,False,
6299,260.074,1.84994e+006,3.73162,494,2,False,
6300,38.296,1.25632e+007,3.76718,494,3,False,
6301,30.9497,1.55453e+007,3.47107,494,3,False,
6302,104.629,4.59837e+006,4.30145,494,2,False,
6466,187.781,2.56214e+006,2.8305,495,2,False,
6741,851.731,564874,3.44427,495,3,False,
6752,5709.79,84262.4,3.54587,495,2,False,
6762,83.8924,5.73498e+006,3.60811,495,8,True,
6768,187.21,2.56995e+006,4.37423,497,2,False,
6769,354.561,1.35695e+006,3.87141,500,5,False,
6775,206.868,2.32574e+006,3.10703,497,2,False,
6779,156.149,3.08116e+006,2.79969,497,2,False,
6780,122.204,3.93704e+006,3.00176,497,4,False,
6781,91.0167,5.28607e+006,3.13351,497,2,False,
6783,63.402,7.58842e+006,2.7151,497,4,False,
6784,205.064,2.3462e+006,2.85291,497,3,False,
6785,106.666,4.51055e+006,2.81293,497,2,False,
6786,211.541,2.27437e+006,2.77862,497,2,False,
6787,45.9766,1.04645e+007,2.84942,497,4,False,
6789,500.714,960869,3.68348,497,2,False,
6790,137.405,3.50147e+006,4.36422,498,4,False,
6791,142.197,3.38347e+006,3.35948,498,3,False,
6792,71.4278,6.73576e+006,2.83106,499,2,False,
6797,160.441,2.99874e+006,2.77328,498,2,False,
6798,156.861,3.06718e+006,3.05798,498,6,False,
6802,123.852,3.88464e+006,3.79825,498,4,False,
6803,123.873,3.88397e+006,3.90438,498,7,True,
6805,85.2279,5.64511e+006,3.17934,499,2,False,
6808,285.364,1.68599e+006,2.84278,499,2,False,
6810,501.15,960033,3.2258,499,2,False,
6812,60.6984,7.92642e+006,3.30715,499,6,True,
6813,169.777,2.83384e+006,3.4756,499,2,False,
6815,120.195,4.00283e+006,3.74093,499,2,False,
6816,26.6711,1.80391e+007,4.33445,495,2,False,
6821,317.287,1.51636e+006,3.04098,500,2,False,
6822,20.7505,2.3186e+007,2.59179,500,2,False,
6823,100.596,4.78272e+006,3.43296,500,11,True,
6825,88.0331,5.46523e+006,4.09808,500,3,False,
6826,212.031,2.26911e+006,4.28749,500,24,True,
6827,299.408,1.60691e+006,2.52009,501,2,False,
6828,169.54,2.8378e+006,2.91915,501,2,False,
6831,133.421,3.60604e+006,2.99009,501,2,False,
6832,153.82,3.12782e+006,2.69322,501,3,False,
6839,219.402,2.19287e+006,4.60998,502,3,False,
6840,262.177,1.8351e+006,3.00577,504,2,False,
6841,271.105,1.77467e+006,2.60759,503,3,False,
6844,49.8966,9.64235e+006,2.68729,503,4,False,
6845,133.466,3.60481e+006,2.57742,503,2,False,
6846,315.17,1.52655e+006,3.09976,504,2,False,
6847,125.109,3.8456e+006,3.01842,504,2,False,
6848,100.242,4.79958e+006,2.82392,516,3,False,
6852,271.426,1.77257e+006,3.05049,504,2,False,
6860,128.744,3.73703e+006,3.59603,505,8,True,
6861,257.409,1.86909e+006,4.13381,505,2,False,
6862,152.591,3.153e+006,3.72714,505,5,False,
6863,177.682,2.70776e+006,4.35328,505,8,False,
6864,110.341,4.36032e+006,4.08695,495,5,False,
6868,228.803,2.10277e+006,2.67588,506,2,False,
6869,173.85,2.76745e+006,4.52722,506,8,False,
6871,995.442,483324,2.7394,507,2,False,
6874,206.662,2.32805e+006,3.08425,507,7,False,
6876,647.876,742612,2.84997,507,2,False,
6879,140.395,3.42692e+006,2.68891,509,2,False,
6881,124.22,3.87313e+006,3.65816,507,14,True,
6882,165.307,2.91047e+006,3.22656,507,2,False,
6883,69.5674,6.9159e+006,3.69514,507,2,False,
6884,217.376,2.21331e+006,3.80802,513,2,False,
6885,206.244,2.33278e+006,4.72965,507,9,False,
6887,172.897,2.7827e+006,3.01376,508,2,False,
6889,90.3747,5.32363e+006,2.68307,508,2,False,
6890,136.328,3.52914e+006,2.90621,508,2,False,
6891,33.6995,1.42768e+007,2.92377,508,2,False,
6901,156.943,3.06558e+006,3.76326,509,9,True,
6904,127.728,3.76677e+006,3.52701,509,6,False,
6907,758.671,634163,2.71825,510,2,False,
6911,106.454,4.51954e+006,4.53044,510,7,True,
6912,425.346,1.13113e+006,3.566,511,2,False,
6913,139.689,3.44422e+006,3.36014,511,2,False,
6915,296.967,1.62012e+006,2.90204,507,2,False,
7276,410.951,1.17075e+006,2.96438,512,2,False,
7357,146.255,3.28961e+006,3.33739,512,2,False,
7392,1173.05,410144,3.52645,512,2,False,
7400,229.231,2.09885e+006,3.82791,512,2,False,
7401,132.504,3.63099e+006,3.30331,517,2,False,
7402,108.7,4.42613e+006,4.42781,513,24,True,
7403,143.321,3.35694e+006,2.96757,516,4,False,
7404,112.444,4.27875e+006,2.89557,514,3,False,
7405,187.5,2.56598e+006,2.72013,514,2,False,
7406,2773.1,173496,2.67785,514,2,False,
7407,227.507,2.11475e+006,2.85107,514,2,False,
7408,100.812,4.77248e+006,2.81693,514,2,False,
7412,300.368,1.60177e+006,2.72826,515,2,False,
7413,129.902,3.70372e+006,2.68404,515,4,False,
7415,612.881,785015,3.41192,515,3,False,
7417,210.221,2.28865e+006,2.84887,515,3,False,
7418,16299.1,29518.2,3.68396,515,2,False,
7419,3300.63,145766,3.50034,515,2,False,
7420,45.5402,1.05648e+007,4.30029,511,2,False,
7421,172.943,2.78197e+006,3.7339,507,4,False,
7427,167.826,2.86679e+006,3.32547,517,2,False,
7433,45.8381,1.04961e+007,2.68339,517,4,False,
7434,180.416,2.66674e+006,3.76831,517,22,True,
7435,52.4007,9.18157e+006,4.95662,517,4,False,
7440,58.4643,8.22931e+006,3.34323,519,9,True,
7441,72.0598,6.67669e+006,3.12623,519,8,True,
7442,152.804,3.14861e+006,3.44447,504,12,True,
7443,300.782,1.59956e+006,3.43929,515,2,False,
7444,181.443,2.65163e+006,2.74185,513,2,False,
7445,80.4275,5.98204e+006,2.65467,521,2,False,
7453,109.401,4.39779e+006,4.11003,520,5,False,
7454,156.038,3.08336e+006,4.26197,520,3,False,
7455,233.135,2.0637e+006,3.09545,514,2,False,
7457,69.1506,6.95758e+006,3.3652,521,3,False,
7460,178.639,2.69326e+006,3.48294,521,2,False,
7461,236.075,2.038e+006,3.45636,522,3,False,
7748,104.196,4.61745e+006,3.17377,523,2,False,
7755,98.6849,4.87532e+006,3.05229,523,2,False,
7785,195.06,2.46652e+006,2.61086,524,2,False,
7911,2226.51,216088,3.959,523,2,False,
7913,137.047,3.51064e+006,4.06365,523,29,True,
7914,110.768,4.34351e+006,4.52905,523,20,True,
7916,69.0591,6.9668e+006,4.78877,523,8,True,
7917,440.324,1.09265e+006,2.59179,526,2,False,
7918,317.949,1.5132e+006,3.52136,524,7,False,
7922,119.403,4.02939e+006,4.81572,524,11,True,
7923,150.938,3.18754e+006,2.54132,525,2,False,
7924,122.655,3.92254e+006,2.75163,525,2,False,
7931,451.386,1.06587e+006,3.46076,526,5,False,
7934,267.137,1.80103e+006,3.18013,528,2,False,
7935,357.659,1.3452e+006,2.64209,527,3,False,
7936,124.705,3.85806e+006,3.29157,527,6,True,
7937,114.104,4.2165e+006,3.02141,527,7,True,
7938,159.255,3.02108e+006,3.01796,527,2,False,
7940,225.242,2.13602e+006,3.08897,527,2,False,
7944,286.556,1.67898e+006,2.97747,528,5,False,
7945,388.966,1.23692e+006,2.58031,528,2,False,
7947,398.525,1.20725e+006,3.64914,528,2,False,
7950,395.079,1.21778e+006,2.71699,524,2,False,
7952,160.282,3.00172e+006,3.50096,529,14,True,
7957,118.968,4.04413e+006,3.04371,530,3,False,
7958,111.23,4.32546e+006,3.96014,530,14,True,
7963,69.2335,6.94925e+006,3.0719,531,2,False,
7964,100.063,4.80819e+006,3.95189,531,8,True,
7965,200.955,2.39417e+006,2.86528,532,2,False,
7966,96.773,4.97164e+006,2.79911,532,2,False,
7967,57.637,8.34742e+006,2.87285,532,2,False,
